"id","left","top","right","bottom","row_index","col_index","green_percent","area","gyrate","contig","enn","fwei_change_mean","flood_share","mean_dist_green"
3375,83043,443697.952,83143,443597.952,74,33,97.75,0.9775,37.9609376602872,0.930946291560102,NA,0.0668155095446855,0.875,0.0975489589146205
3376,83043,443597.952,83143,443497.952,75,33,96.75,0.9675,37.7400996451549,0.914298018949182,NA,0.125592651766201,0.89,0.140449438202247
3377,83043,443497.952,83143,443397.952,76,33,13.25,0.033125,10.6765034167137,0.265857100415924,10,0.0460000557501917,0.4775,25.6904555914914
3378,83043,443397.952,83143,443297.952,77,33,1.75,0.00291666666666667,0.416666666666667,0.0277777777777778,20.6155281280883,0.0116999385266604,0.0775,16.6271349999212
3379,83043,443297.952,83143,443197.952,78,33,0.5,0.005,2.5,0.166666666666667,NA,-0.0186006972487667,0.09,50.0514154434204
3380,83043,443197.952,83143,443097.952,79,33,19.75,0.0658333333333333,8.18792099763851,0.29093567251462,47.2579920743639,0.0161758030699912,0.2925,4.67186337658483
3381,83043,443097.952,83143,442997.952,80,33,33.5,0.1675,17.7750879551471,0.528552971576227,42.7200187265877,0.0687823402879621,0.555,4.04201992997178
3382,83043,442997.952,83143,442897.952,81,33,41.5,0.2075,25.0469332911614,0.715277777777778,41.2310562561766,0.0620789866083942,0.4725,2.97058645379606
3383,83043,442897.952,83143,442797.952,82,33,24,0.24,28.4773030615866,0.713541666666667,NA,0.0225677326581626,0.225,6.56999469333225
3384,83043,442797.952,83143,442697.952,83,33,11.25,0.0375,6.44896465451435,0.273809523809524,26.4366405951654,-0.0399419865960954,0.1475,5.2766570398363
3385,83043,442697.952,83143,442597.952,84,33,0,NA,NA,NA,NA,-0.0755556159751723,0,NA
3386,83043,442597.952,83143,442497.952,85,33,0,NA,NA,NA,NA,-0.11937598497243,0,NA
3387,83043,442497.952,83143,442397.952,86,33,0.5,0.0025,0,0,79.0569415042095,-0.123546979848325,0,NA
3388,83043,442397.952,83143,442297.952,87,33,0,NA,NA,NA,NA,-0.00284633619208307,0.0175,102.794760567801
